Country,10,11,12,20,30,40,50,60,61,62,70,71,72,80,81,82,90,100,110,120,121,122,130,140,150,151,152,153,160,170,180,190,200,201,202,210,220
Ecuador,11864.26,2346.76,7.69,0.00,10650.77,12572.15,162087.23,44.97,248.57,929.25,0.00,0.00,0.00,8.93,0.00,0.00,43.57,3864.35,3337.71,24977.95,0.28,0.28,9714.67,0.00,360.57,0.00,0.00,0.57,878.77,1989.76,1109.57,1098.64,3371.69,0.00,0.00,4249.04,123.82
Egypt,686.84,11840.08,33.92,35110.25,600.26,23.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.95,0.00,890.60,0.00,15.60,8.56,0.00,13790.17,0.00,28.75,9.12,0.00,10.10,10581.83,2601.27,908470.42,5849.17,3008.88,8478.24,0.00
El Salvador,2868.31,149.99,0.00,0.00,1321.78,576.07,2894.65,11413.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.18,83.38,6.28,186.29,0.00,0.00,35.91,0.00,0.74,0.00,0.00,0.00,0.46,391.64,14.40,293.44,13.21,0.00,0.00,464.99,0.00
Equatorial Guinea,289.42,576.04,0.00,0.00,1682.09,178.00,23176.06,1.80,0.00,151.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.22,0.85,6.45,0.00,0.00,1.42,0.00,0.00,0.00,0.00,0.00,0.00,373.18,8.26,47.82,0.00,0.00,0.00,331.10,0.00
Eritrea,11128.04,304.56,0.00,1090.01,4400.70,8288.36,11.55,0.00,0.00,139.23,413.22,0.00,0.00,0.00,0.00,0.00,19.96,2219.61,5439.54,13055.16,0.00,65.38,17666.86,0.00,7836.98,0.00,15.83,10.71,0.00,83.03,165.76,137.44,47534.47,2212.40,67.30,820.02,0.00
Estonia,5175.88,2373.65,5.40,0.00,3614.76,497.96,0.00,6114.12,164.52,0.00,7331.68,0.00,0.00,4.43,0.00,0.00,10118.48,3011.51,21.99,1.71,0.00,0.00,2304.29,0.00,17.80,0.00,2.96,0.00,0.25,0.00,1942.92,281.32,9.64,0.78,1.15,3124.99,0.00
Ethiopia,123258.44,20379.47,0.00,5753.43,50250.59,76068.62,44669.60,5123.64,0.00,154856.84,4.65,0.00,0.00,0.00,0.00,0.00,0.38,18515.13,15767.99,457863.71,0.00,2751.96,69201.65,0.00,2145.32,0.00,397.68,69.95,0.00,863.46,1698.87,725.33,64760.30,5613.78,1.12,7638.75,0.00
Faroe Islands,1.49,17.00,0.00,0.00,1.96,0.04,0.00,0.00,0.00,0.00,68.86,0.00,0.00,0.00,0.00,0.00,0.00,24.80,29.88,63.66,1.57,0.00,778.36,0.00,56.52,0.00,0.00,0.00,0.00,0.00,5.15,0.00,3.69,0.00,0.00,376.82,0.00
Fiji,355.63,299.72,265.69,1.91,3443.84,889.69,11734.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.00,0.00,0.00,0.00,0.00,0.00,42.29,0.00,0.00,0.00,147.68,597.51,0.00,29.32,0.00,0.00,0.00,1614.13,0.00
Finland,22078.89,657.93,0.00,0.00,3551.44,2236.92,0.00,4858.45,0.00,0.00,185724.34,0.00,0.00,5.14,0.00,0.00,30934.59,18988.59,1799.20,116.27,0.00,208.20,31.04,0.00,4460.08,0.00,413.56,0.00,18.35,0.00,24359.14,551.38,204.20,1.55,0.44,33705.95,0.00
France,38316.78,184898.35,14067.15,504.80,43714.35,3992.76,95539.09,72201.49,44.06,2.20,37945.81,0.67,0.00,53.27,0.00,0.00,15729.29,23006.58,1836.88,4006.67,0.27,1.70,89135.01,0.00,4266.42,0.00,0.00,0.00,876.61,1508.45,2108.32,17457.91,6098.84,870.20,33.96,10236.47,922.35
Gabon,3052.84,3065.06,0.00,0.00,4890.33,1743.67,223533.39,67.89,0.00,6142.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3023.72,903.24,4433.36,0.00,0.28,3710.86,0.00,0.00,0.00,0.00,0.00,296.14,2184.05,173.26,193.06,0.00,0.00,0.00,3347.03,0.00
Gambia,5201.82,93.62,0.00,192.39,877.07,424.87,0.74,229.85,0.28,757.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.03,1.66,863.45,0.00,136.59,1.11,0.00,0.00,0.00,0.00,0.00,0.18,1316.23,41.50,95.88,0.74,13.87,0.00,478.37,0.00
Georgia,7553.73,3725.94,12.93,1128.52,4453.40,7764.33,0.00,25051.66,29.28,0.00,3111.60,0.14,0.00,2.23,0.28,0.00,2089.69,3107.29,260.12,2661.72,0.00,60.32,5478.71,0.00,438.08,0.00,0.00,28.70,1.04,0.00,95.52,939.67,673.84,383.89,10.93,524.21,283.74
Germany,20625.15,124214.44,2107.89,0.00,15680.68,2341.20,0.00,24755.90,2.66,0.00,53067.20,0.00,0.00,44.99,0.00,0.00,18453.05,17856.35,1000.45,0.00,0.00,0.00,47493.69,0.00,223.36,0.00,0.00,0.00,0.00,0.00,1120.25,24436.93,70.59,49.77,17.76,5010.11,0.00
Ghana,86045.33,1629.23,0.00,177.74,16114.19,9411.11,12655.94,2162.35,0.00,68792.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,169.58,11.12,27165.83,0.00,4824.51,37.73,0.00,1.22,0.00,0.00,3.40,0.76,252.66,85.09,2060.21,12.62,17.37,33.93,7486.90,0.00
Greece,14111.69,14665.41,9224.06,9619.43,2596.99,4675.44,0.00,15210.57,1.77,0.00,9964.23,0.00,0.00,0.15,0.00,0.00,1059.29,11171.94,55.02,24458.96,0.00,8.89,7065.83,0.00,666.06,0.00,0.00,30.63,0.00,0.00,220.35,1776.55,2357.13,62.55,6.94,4191.05,0.00
Greenland,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1826.31,6151.24,7880.97,0.00,8.31,25642.67,28372.24,261632.67,0.00,0.00,0.00,0.00,0.00,1014.89,0.59,6584.90,63.92,0.00,59462.60,1761638.18
Grenada,1.21,0.00,0.19,0.00,1.95,5.02,283.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.46,0.00,0.00,0.00,0.00,0.00,5.30,0.65,0.19,6.78,0.00,0.00,0.00,42.26,0.00
Guatemala,9790.05,752.32,0.28,0.00,4921.59,14493.87,56525.33,6440.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,150.11,6943.03,1498.24,413.03,0.00,0.00,4356.95,0.00,0.00,0.00,0.00,0.00,139.57,361.39,187.68,759.44,23.60,0.00,0.00,1406.19,0.00
Guinea,17755.78,2565.52,0.00,536.79,13768.56,21545.41,6285.90,1727.42,0.00,147238.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,281.15,1.50,25346.52,0.00,2672.10,9.45,0.00,0.00,0.00,0.00,0.00,5.92,3565.28,10.54,420.22,4.58,13.57,0.00,1326.29,0.00
